施設ID,施設名,電話番号,郵便番号,都道府県,市区町村,住所,web,GoogleMap,ランク,カテゴリ,latitude,longitude,施設GID,営業ステータス,phone,照合方法,post_id,normalized_name,normalized_address
1507,井口歯科クリニック,0123-21-8841,〒061-1412,北海道,恵庭市,白樺町 1丁目1−1−6,,https://maps.google.com/?cid=8414861226752680805,3.1,歯科医院,42.8718419,141.5748141,ChIJtarjG_QndV8RZSPNrrOXx3Q,,123218841,電話番号+緯度経度,8794,井口歯科クリニック,白樺町1丁目116
1508,滝川歯科医院,0125-23-5888,〒073-0032,北海道,滝川市,明神町 1丁目5−35,http://www.takikawa-dc.com/,"https://www.google.com/maps/place/%E6%BB%9D%E5%B7%9D%E6%AD%AF%E7%A7%91%E5%8C%BB%E9%99%A2/@43.557064,141.908976,17z/data=!3m1!4b1!4m6!3m5!1s0x5f0c98d99a318ef5:0x807fae40dfbacd9c!8m2!3d43.557064!4d141.908976!16s%2Fg%2F1tjfgn2f?entry=ttu&g_ep=EgoyMDI2MDEyNS4wIKXMDSoASAFQAw%3D%3D",4.2,歯科医院,43.557064,141.908976,ChIJ9Y4xmtmYDF8RnM2630Cuf4A,,125235888,電話番号+緯度経度,2088,滝川歯科医院,明神町1丁目535
1509,あい歯科クリニック,0125-22-8500,〒073-0024,北海道,滝川市,東町 3丁目1−29,https://www.aishika-takikawa.com/,"https://www.google.com/maps/place/Ai+Dental+Clinic/@43.5582303,141.9216004,17z/data=!3m1!4b1!4m6!3m5!1s0x5f0c98dd79bca38b:0xccea78fe47a4aa1c!8m2!3d43.5582303!4d141.9216004!16s%2Fg%2F1vvdv030?entry=ttu&g_ep=EgoyMDI2MDEyNS4wIKXMDSoASAFQAw%3D%3D",3.6,歯科医院,43.5582303,141.9216004,ChIJi6O8ed2YDF8RHKqkR_546sw,,125228500,電話番号,4240,あい歯科クリニック,東町3丁目129
1510,医療法人優星会 コスモデンタルクリニック,0120-188-148,〒073-0022,北海道,滝川市,大町 3丁目4−16,https://cosmo-dental-clinic.com/,"https://www.google.com/maps/place/Iryo+Hojin+Yuhoshikai+Cosmo+Dental+Clinic/@43.559606,141.9132471,17z/data=!3m1!4b1!4m6!3m5!1s0x5f0c98dee82d2883:0x3e1df6851c5807cf!8m2!3d43.559606!4d141.9132471!16s%2Fg%2F1tfsmst4?entry=ttu&g_ep=EgoyMDI2MDEyNS4wIKXMDSoASAFQAw%3D%3D",3,歯科医院,43.559606,141.913247,ChIJgygt6N6YDF8RzwdYHIX2HT4,,120188148,電話番号+緯度経度,7120,医療法人優星会 コスモデンタルクリニック,大町3丁目416
1511,塚本歯科医院 滝川市の歯医者 矯正歯科 歯周病 口臭 矯正,0125-23-2508,〒073-0031,北海道,滝川市,栄町 4丁目4−22,http://www.tsukamotodental.com/,"https://www.google.com/maps/place/Tsukamoto+Dental+Clinic/@43.5585353,141.904531,17z/data=!3m1!4b1!4m6!3m5!1s0x5f0c98d816904dd5:0xbb861ef3772cca7d!8m2!3d43.5585353!4d141.904531!16s%2Fg%2F1th7mps2?entry=ttu&g_ep=EgoyMDI2MDEyNS4wIKXMDSoASAFQAw%3D%3D",3.4,歯科医院,43.5585353,141.9045311,ChIJ1U2QFtiYDF8Rfcosd_Mehrs,,125232508,電話番号+緯度経度,4292,塚本歯科医院 滝川市の歯医者 矯正歯科 歯周病 口臭 矯正,栄町4丁目422
1512,河村歯科,0125-74-6332,〒073-0043,北海道,滝川市,幸町 4丁目5−19,https://haisha-yoyaku.jp/bun2sdental/detail/index/id/z500000262/?SITE_CODE=google,"https://www.google.com/maps/place/%E6%B2%B3%E6%9D%91%E6%AD%AF%E7%A7%91/@43.5758171,141.9071829,17z/data=!3m1!4b1!4m6!3m5!1s0x5f0c996e807e8901:0xd441b34a848be3d1!8m2!3d43.5758171!4d141.9071829!16s%2Fg%2F11gns5s96j?entry=ttu&g_ep=EgoyMDI2MDEyNS4wIKXMDSoASAFQAw%3D%3D",3.8,歯科医院,43.5758171,141.9071829,ChIJAYl-gG6ZDF8R0eOLhEqzQdQ,,125746332,GoogleMapのみ,304319,河村歯科,幸町4丁目519
1513,医療法人社団 あさひ歯科クリニック,0125-22-0033,〒073-0018,北海道,滝川市,朝日町 西1丁目6−1,,https://maps.google.com/?cid=15860116447970767624,3.1,歯科医院,43.5683813,141.9099484,ChIJL2fc6RiZDF8RCLOgAeFzGtw,,125220033,電話番号+緯度経度,8624,医療法人社団 あさひ歯科クリニック,朝日町西1丁目61
1514,Ｅデンタルクリニック,0125-24-9469,〒073-0023,北海道,滝川市,緑町 1丁目5−23,https://www.edental-clinic.com/,"https://www.google.com/maps/place/E+Dental+Clinic/@43.5557334,141.917924,17z/data=!3m1!4b1!4m6!3m5!1s0x5f0c98dc981b8e33:0x221c03692374ef7!8m2!3d43.5557334!4d141.917924!16s%2Fg%2F1v9gv81n?entry=ttu&g_ep=EgoyMDI2MDEyNS4wIKXMDSoASAFQAw%3D%3D",2.3,歯科医院,43.5557334,141.917924,ChIJM44bmNyYDF8R9043kjbAIQI,,125249469,電話番号+緯度経度,6389,Ｅデンタルクリニック,緑町1丁目523
1515,はらおか歯科医院,0125-22-5678,〒073-0036,北海道,滝川市,花月町 1丁目9−10,,https://maps.google.com/?cid=14703124448745627453,4.5,歯科医院,43.5508021,141.9026516,ChIJTYtDStKYDF8RPR_YH8n9C8w,,125225678,電話番号+緯度経度,8973,はらおか歯科医院,花月町1丁目910
1516,医療法人社団 橋本歯科医院,0125-23-5566,〒073-0044,北海道,滝川市,西町 2丁目3−23,,https://maps.google.com/?cid=13905662711721492175,5,歯科医院,43.562902,141.902376,ChIJzzgckyaZDF8Rz_6Nmo_W-sA,,125235566,電話番号+緯度経度,5362,医療法人社団 橋本歯科医院,西町2丁目323
1517,メープル歯科,0125-24-5800,〒073-0024,北海道,滝川市,東町 5丁目8−36,http://mapleshika.html.xdomain.jp/index.html,"https://www.google.com/maps/place/Maple+Dental+Clinic/@43.559563,141.9275624,17z/data=!3m1!4b1!4m6!3m5!1s0x5f0c99972e8f2e01:0x80798db22206da98!8m2!3d43.559563!4d141.9275624!16s%2Fg%2F11n5tk4_bf?entry=ttu&g_ep=EgoyMDI2MDEyNS4wIKXMDSoASAFQAw%3D%3D",2.9,歯科医院,43.559563,141.9275624,ChIJAS6PLpeZDF8RmNoGIrKNeYA,,125245800,電話番号+緯度経度,5453,メープル歯科,東町5丁目836
1518,なかむらファミリー歯科,0125-26-2282,〒073-0004,北海道,滝川市,滝の川町 東3丁目1147−7,http://nakamura-family.info/,"https://www.google.com/maps/place/%E3%81%AA%E3%81%8B%E3%82%80%E3%82%89%E3%83%95%E3%82%A1%E3%83%9F%E3%83%AA%E3%83%BC%E6%AD%AF%E7%A7%91/@43.585712,141.922587,17z/data=!3m1!4b1!4m6!3m5!1s0x5f0c99a0527177c5:0x6c9b1a6a13fce162!8m2!3d43.585712!4d141.922587!16s%2Fg%2F1tczdq0t?entry=ttu&g_ep=EgoyMDI2MDEyNS4wIKXMDSoASAFQAw%3D%3D",3.8,歯科医院,43.585712,141.922587,ChIJxXdxUqCZDF8RYuH8E2oam2w,,125262282,電話番号+緯度経度,6288,なかむらファミリー歯科,滝の川町東3丁目11477
1519,スマイル歯科,0125-74-5028,〒073-0021,北海道,滝川市,本町 2丁目4−25,https://www.smile-dcl.com/,"https://www.google.com/maps/place/%E3%82%B9%E3%83%9E%E3%82%A4%E3%83%AB%E6%AD%AF%E7%A7%91/@43.5602584,141.9068897,17z/data=!3m1!4b1!4m6!3m5!1s0x5f0c98d89ec9088b:0xb81f92a8722debf8!8m2!3d43.5602584!4d141.9068897!16s%2Fg%2F11b6hx17s_?entry=ttu&g_ep=EgoyMDI2MDEyNS4wIKXMDSoASAFQAw%3D%3D",3.8,歯科医院,43.5602584,141.9068897,ChIJiwjJntiYDF8R-OstcqiSH7g,,125745028,電話番号+緯度経度,6399,スマイル歯科,本町2丁目425
1520,みやこし歯科診療所,0125-75-5330,〒079-0463,北海道,滝川市,江部乙町 東12丁目1−4,http://www.miyakoshi-shika.com/,"https://www.google.com/maps/place/%E3%81%BF%E3%82%84%E3%81%93%E3%81%97%E6%AD%AF%E7%A7%91%E8%A8%BA%E7%99%82%E6%89%80/@43.6248061,141.9411752,17z/data=!3m1!4b1!4m6!3m5!1s0x5f0c90a8e9741a6f:0xe73c2e92730ad700!8m2!3d43.6248061!4d141.9411752!16s%2Fg%2F1tdjwth9?entry=ttu&g_ep=EgoyMDI2MDEyNS4wIKXMDSoASAFQAw%3D%3D",4,歯科医院,43.6248061,141.9411752,ChIJbxp06aiQDF8RANcKc5IuPOc,,125755330,電話番号+緯度経度,3754,みやこし歯科診療所,江部乙町東12丁目14
1521,アヒコ歯科医院,0125-24-8711,〒073-0016,北海道,滝川市,一の坂町 東3丁目3−9,http://www.ahiko-dent.com/information.html,"https://www.google.com/maps/place/Ahiko+Dental+Clinic/@43.5667,141.91493,17z/data=!3m1!4b1!4m6!3m5!1s0x5f0c991efbdcb0b1:0xabdca2f4f13c4e25!8m2!3d43.5667!4d141.91493!16s%2Fg%2F1tgc99l7?entry=ttu&g_ep=EgoyMDI2MDEyNS4wIKXMDSoASAFQAw%3D%3D",3,歯科医院,43.5667,141.91493,ChIJsbDc-x6ZDF8RJU488fSi3Ks,,125248711,電話番号+緯度経度,3889,アヒコ歯科医院,一の坂町東3丁目39
1522,医療法人社団 渋谷歯科医院,0125-22-1737,〒073-0005,北海道,滝川市,二の坂町 東2丁目1−1,,https://maps.google.com/?cid=18228165501748541623,3.7,歯科医院,43.5786487,141.9188735,ChIJ63u71g6ZDF8Rt3jAZvJz9_w,,125221737,電話番号+緯度経度,5144,医療法人社団 渋谷歯科医院,二の坂町東2丁目11
1523,杉村歯科医院,0125-24-1354,〒073-0031,北海道,滝川市,栄町 1丁目7−26,,https://maps.google.com/?cid=9669872272701224936,5,歯科医院,43.5546171,141.9056395,ChIJa-lazNCYDF8R6HfBTZlJMoY,,125241354,電話番号+緯度経度,6587,杉村歯科医院,栄町1丁目726
1524,みなみ歯科医院,0125-24-3734,〒073-0044,北海道,滝川市,西町 5丁目3−38,https://www.minami-dentalclinic.net/,"https://www.google.com/maps/place/%E3%81%BF%E3%81%AA%E3%81%BF%E6%AD%AF%E7%A7%91%E5%8C%BB%E9%99%A2/@43.563891,141.8985209,17z/data=!3m1!4b1!4m6!3m5!1s0x5f0c9925b6100f4f:0x53800abc63e67cf1!8m2!3d43.563891!4d141.8985209!16s%2Fg%2F1tdfsyg0?entry=ttu&g_ep=EgoyMDI2MDEyNS4wIKXMDSoASAFQAw%3D%3D",2.3,歯科医院,43.563891,141.898521,ChIJTw8QtiWZDF8R8XzmY7wKgFM,,125243734,電話番号+緯度経度,8362,みなみ歯科医院,西町5丁目338
1525,啓南歯科医院,0125-24-1020,〒073-0035,北海道,滝川市,中島町 4丁目1−1,,https://maps.google.com/?cid=6280050006064722321,4,歯科医院,43.5450002,141.9037235,ChIJA328NzOfDF8RkXEtFzU4J1c,,125241020,電話番号+緯度経度,8779,啓南歯科医院,中島町4丁目11
1526,えべおつ歯科,0125-75-5418,〒079-0462,北海道,滝川市,江部乙町 西12丁目5−36,https://ebeotsu-dc.jp/,"https://www.google.com/maps/place/%E3%81%88%E3%81%B9%E3%81%8A%E3%81%A4%E6%AD%AF%E7%A7%91/@43.6270875,141.9398608,17z/data=!3m1!4b1!4m6!3m5!1s0x5f0c91e98e47ba5f:0x997fd0458cd78e6b!8m2!3d43.6270875!4d141.9398608!16s%2Fg%2F11t30g61lq?entry=ttu&g_ep=EgoyMDI2MDEyNS4wIKXMDSoASAFQAw%3D%3D",,歯科医院,43.6270875,141.9398608,ChIJX7pHjumRDF8Ra47XjEXQf5k,,125755418,GoogleMapのみ,304320,えべおつ歯科,江部乙町西12丁目536
1527,扇町歯科医院,0120-241-005,〒073-0046,北海道,滝川市,扇町 3丁目1,,https://maps.google.com/?cid=14372316064254180748,2,歯科医院,43.5680776,141.8933111,ChIJN36mBjuZDF8RjL2CCVC5dMc,,120241005,電話番号+緯度経度,6237,扇町歯科医院,扇町3丁目1
1528,たきかわクリニック,0125-23-1818,〒073-0031,北海道,滝川市,栄町 2丁目5−5番地13,http://takikuri.work/,"https://www.google.com/maps/place/Takikawa+Clinic/@43.5562489,141.9056798,17z/data=!3m1!4b1!4m6!3m5!1s0x5f0c99f7d7dd16e5:0xa5e38b48b558721b!8m2!3d43.5562489!4d141.9056798!16s%2Fg%2F11nlc83t61?entry=ttu&g_ep=EgoyMDI2MDEyNS4wIKXMDSoASAFQAw%3D%3D",3.7,,43.5562489,141.9056798,ChIJ5Rbd1_eZDF8RG3JYtUiL46U,,125231818,GoogleMapのみ,304321,たきかわクリニック,栄町2丁目55番地13
1529,新十津川パンダ歯科,0125-76-3202,〒073-1103,北海道,樺戸郡,新十津川町中央309−1,,https://maps.google.com/?cid=3003477994246410374,4,歯科医院,43.5476287,141.8785203,ChIJGw9muCefDF8RhpDCmVJ_rik,,125763202,電話番号+緯度経度,6764,新十津川パンダ歯科,新十津川町中央3091
1531,ひらやま歯科,0125-72-2323,〒073-1103,北海道,樺戸郡,新十津川町中央83−22,,https://maps.google.com/?cid=2114659780203561067,5,歯科医院,43.5567467,141.877401,ChIJ6ekF09OeDF8Ra8DWu93HWB0,,125722323,電話番号,5046,ひらやま歯科,新十津川町中央8322
1532,空知歯科医師会,0125-22-4539,〒073-0036,北海道,滝川市,花月町 1丁目2−26,http://www.sdental.jp/,"https://www.google.com/maps/place/%E7%A9%BA%E7%9F%A5%E6%AD%AF%E7%A7%91%E5%8C%BB%E5%B8%AB%E4%BC%9A/@43.553623,141.90649,17z/data=!3m1!4b1!4m6!3m5!1s0x5f0c98d0e6f05299:0x43eedbb68d3b4a9e!8m2!3d43.553623!4d141.90649!16s%2Fg%2F1tr17cd1?entry=ttu&g_ep=EgoyMDI2MDEyNS4wIKXMDSoASAFQAw%3D%3D",3,,43.553623,141.90649,ChIJmVLw5tCYDF8Rnko7jbbb7kM,,125224539,GoogleMapのみ,304322,空知歯科医師会,花月町1丁目226
1534,滝川市保健センター,0125-24-5256,〒073-0032,北海道,滝川市,明神町 1丁目5−32,https://www.city.takikawa.lg.jp/soshiki/17/,"https://www.google.com/maps/place/%E6%BB%9D%E5%B7%9D%E5%B8%82%E4%BF%9D%E5%81%A5%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC/@43.557061,141.909331,17z/data=!3m1!4b1!4m6!3m5!1s0x5f0c98d99c826b35:0xf388c927d605ac3e!8m2!3d43.557061!4d141.909331!16s%2Fg%2F1tdlbh_h?entry=ttu&g_ep=EgoyMDI2MDEyNS4wIKXMDSoASAFQAw%3D%3D",3,,43.557061,141.909331,ChIJNWuCnNmYDF8RPqwF1ifJiPM,,125245256,GoogleMapのみ,304323,滝川市保健センター,明神町1丁目532
1535,滝川デンタル・サポート,0125-24-7338,〒073-0023,北海道,滝川市,緑町 7丁目7−35 ハイツグリーンタウン,,https://maps.google.com/?cid=2914257795432035552,,,43.5627752,141.9229144,ChIJ66VFQOGYDF8R4LSjSAaGcSg,,125247338,GoogleMapのみ,304324,滝川デンタル・サポート,緑町7丁目735ハイツグリンタウン
1536,しらかば歯科,0125-76-4181,〒073-1103,北海道,樺戸郡,新十津川町中央308−16,,https://maps.google.com/?cid=7967474860932773668,5,歯科医院,43.5494132,141.8789036,ChIJG4aHoBufDF8RJLfAKiwokm4,,125764181,電話番号,7477,しらかば歯科,新十津川町中央30816
1537,プリムラ デンタルスタジオ,0125-24-7298,〒073-0046,北海道,滝川市,扇町 3丁目3−8,,https://maps.google.com/?cid=4663059098597095106,,,43.568693,141.891826,ChIJP585szuZDF8RwnaIUouDtkA,,125247298,GoogleMapのみ,304325,プリムラ デンタルスタジオ,扇町3丁目38
1538,医療法人 育心会 多比良歯科医院,0125-54-3510,〒073-0137,北海道,砂川市,東7条南5丁目19,http://www.tahiradental.com/,"https://www.google.com/maps/place/%E5%8C%BB%E7%99%82%E6%B3%95%E4%BA%BA+%E8%82%B2%E5%BF%83%E4%BC%9A+%E5%A4%9A%E6%AF%94%E8%89%AF%E6%AD%AF%E7%A7%91%E5%8C%BB%E9%99%A2/@43.4843214,141.9121118,17z/data=!3m1!4b1!4m6!3m5!1s0x5f0ca0515633f965:0xd0f829298d39aae7!8m2!3d43.4843214!4d141.9121118!16s%2Fg%2F1v16q2xz?entry=ttu&g_ep=EgoyMDI2MDEyNS4wIKXMDSoASAFQAw%3D%3D",3.4,歯科医院,43.4843214,141.9121118,ChIJZfkzVlGgDF8R56o5jSkp-NA,,125543510,電話番号+緯度経度,2086,医療法人 育心会 多比良歯科医院,東7条南5丁目19
1539,押尾歯科医院,0125-52-2811,〒073-0162,北海道,砂川市,西2条北3丁目1−10,,https://maps.google.com/?cid=7924213194556633513,4.8,歯科医院,43.4945764,141.9066702,ChIJzS2h1LShDF8RqfECiup1-G0,,125522811,電話番号+緯度経度,5631,押尾歯科医院,西2条北3丁目110
1540,松原歯科医院,0125-52-6480,〒073-0121,北海道,砂川市,吉野1条南4丁目7−17,https://www.matsubara-dental.jp/,"https://www.google.com/maps/place/%E6%9D%BE%E5%8E%9F%E6%AD%AF%E7%A7%91%E5%8C%BB%E9%99%A2/@43.4851,141.915456,17z/data=!3m1!4b1!4m6!3m5!1s0x5f0ca054782f128f:0x228b63c4dd1ca2c7!8m2!3d43.4851!4d141.915456!16s%2Fg%2F1v5_96zf?entry=ttu&g_ep=EgoyMDI2MDEyNS4wIKXMDSoASAFQAw%3D%3D",3.3,歯科医院,43.4851,141.915456,ChIJjxIveFSgDF8Rx6Ic3cRjiyI,,125526480,電話番号+緯度経度,2887,松原歯科医院,吉野1条南4丁目717
1541,さとう歯科医院,0125-53-3710,〒073-0101,北海道,砂川市,空知太東1条3丁目1−12,,https://maps.google.com/?cid=9689484525069912462,3.7,歯科医院,43.52967,141.919726,ChIJzQ5-5FOfDF8Rjslvpdb2d4Y,,125533710,電話番号+緯度経度,7395,さとう歯科医院,空知太東1条3丁目112
1542,幡歯科医院,0125-52-3348,〒073-0132,北海道,砂川市,東2条南4丁目1−26,,https://maps.google.com/?cid=14787146469410067937,,歯科医院,43.487905,141.907185,ChIJlbx2CE6gDF8R4dXbRl5_Ns0,,125523348,電話番号+緯度経度,6327,幡歯科医院,東2条南4丁目126
1543,伊藤歯科医院,0125-52-2222,〒073-0141,北海道,砂川市,西1条南7丁目1−14,,https://maps.google.com/?cid=16822706448900057745,,歯科医院,43.483205,141.904416,ChIJcRYIfFqgDF8RkWpcf2JCduk,,125522222,電話番号+緯度経度,6996,伊藤歯科医院,西1条南7丁目114
1544,グリーン歯科クリニック,0125-54-3434,〒073-0163,北海道,砂川市,西3条北4丁目1−15,,https://maps.google.com/?cid=17828463060701764173,,歯科医院,43.4958096,141.9064451,ChIJiYWsPrWhDF8RTVpNyLFsa_c,,125543434,電話番号+緯度経度,8100,グリーン歯科クリニック,西3条北4丁目115
1545,森歯科医院,0125-52-2789,〒073-0141,北海道,砂川市,西1条南11丁目2−3,,https://maps.google.com/?cid=14694505354022186644,,歯科医院,43.477122,141.902686,ChIJcUNiIl-gDF8RlG6RwMNe7cs,,125522789,電話番号+緯度経度,6936,森歯科医院,西1条南11丁目23
1558,歌志内ホワイト歯科クリニック,0125-42-4618,〒073-0403,北海道,歌志内市,本町 1027−30,,https://maps.google.com/?cid=6286480326908087980,4.5,歯科医院,43.5225359,142.0393063,ChIJn_1sZhujDF8RrI7W1IwQPlc,,125424618,電話番号+緯度経度,2298,歌志内ホワイト歯科クリニック,本町102730
1559,舟山歯科医院,0164-23-2255,〒074-0013,北海道,深川市,文光町 12−25,http://funayama-dc.com/,"https://www.google.com/maps/place/Funayama+Dental+Clinic/@43.712452,142.022803,17z/data=!3m1!4b1!4m6!3m5!1s0x5f0c9260ec858c0b:0x143264b4fee16a59!8m2!3d43.712452!4d142.022803!16s%2Fg%2F1tfpv1qt?entry=ttu&g_ep=EgoyMDI2MDEyNS4wIKXMDSoASAFQAw%3D%3D",4.4,歯科医院,43.712452,142.022803,ChIJC4yF7GCSDF8RWWrh_rRkMhQ,,164232255,電話番号+緯度経度,3744,舟山歯科医院,文光町1225
1560,木村きよし歯科,0164-23-3886,〒074-0004,北海道,深川市,4条14−6,,https://maps.google.com/?cid=280546917142714911,4.8,歯科医院,43.7211074,142.0505845,ChIJfSw7cOqSDF8RH1ofS--z5AM,,164233886,電話番号+緯度経度,7871,木村きよし歯科,4条146
1561,医療法人社団 きたじま歯科クリニック,0164-26-8881,〒074-0003,北海道,深川市,3条16−12,,https://maps.google.com/?cid=7782794866914877038,3.5,歯科医院,43.722866,142.052819,ChIJG16t-b-SDF8Rbt4xSrIKAmw,,164268881,電話番号,7904,医療法人社団 きたじま歯科クリニック,3条1612
1562,ぬまくら歯科,0164-22-5615,〒074-0001,北海道,深川市,1条12−16,,https://maps.google.com/?cid=5159548178905979803,1,歯科医院,43.7220923,142.0470195,ChIJk-T65ZSSDF8Rm1s0dbtlmkc,,164225615,電話番号+緯度経度,6544,ぬまくら歯科,1条1216
1563,伊東歯科医院,0120-287-551,〒074-0002,北海道,深川市,2条7−29,http://ito-dentalclinic.net/,"https://www.google.com/maps/place/Ito+Dental+Clinic/@43.7190328,142.0396601,17z/data=!3m1!4b1!4m6!3m5!1s0x5f0c92929780b797:0x74488f423608cd4f!8m2!3d43.7190328!4d142.0396601!16s%2Fg%2F1vr1wfb3?entry=ttu&g_ep=EgoyMDI2MDEyNS4wIKXMDSoASAFQAw%3D%3D",3,歯科医院,43.7190328,142.0396602,ChIJl7eAl5KSDF8RT80INkKPSHQ,,120287551,電話番号+緯度経度,3496,伊東歯科医院,2条729
1564,医療法人社団いざなき会 定岡歯科深川院,0164-34-5118,〒074-0004,北海道,深川市,4条8−28,https://sadaokadental-f.com/,"https://www.google.com/maps/place/%E5%8C%BB%E7%99%82%E6%B3%95%E4%BA%BA%E7%A4%BE%E5%9B%A3%E3%81%84%E3%81%96%E3%81%AA%E3%81%8D%E4%BC%9A+%E5%AE%9A%E5%B2%A1%E6%AD%AF%E7%A7%91%E6%B7%B1%E5%B7%9D%E9%99%A2/@43.7180593,142.0420783,17z/data=!3m1!4b1!4m6!3m5!1s0x5f0c93905772c961:0x84c2d7433f6ce23e!8m2!3d43.7180593!4d142.0420783!16s%2Fg%2F11l5lcrmwf?entry=ttu&g_ep=EgoyMDI2MDEyNS4wIKXMDSoASAFQAw%3D%3D",,歯科医院,43.7180593,142.0420783,ChIJYclyV5CTDF8RPuJsP0PXwoQ,,164345118,GoogleMapのみ,304326,医療法人社団いざなき会 定岡歯科深川院,4条828
1565,医療法人社団 杉村歯科医院,0164-22-2323,〒074-0004,北海道,深川市,4条9−28,https://www.sugimura-dental.net/,"https://www.google.com/maps/place/%E5%8C%BB%E7%99%82%E6%B3%95%E4%BA%BA%E7%A4%BE%E5%9B%A3+%E6%9D%89%E6%9D%91%E6%AD%AF%E7%A7%91%E5%8C%BB%E9%99%A2/@43.718666,142.043884,17z/data=!3m1!4b1!4m6!3m5!1s0x5f0c92ecd7d896fd:0xeaeb76803e2d6911!8m2!3d43.718666!4d142.043884!16s%2Fg%2F1tdz96r4?entry=ttu&g_ep=EgoyMDI2MDEyNS4wIKXMDSoASAFQAw%3D%3D",2,歯科医院,43.718666,142.043884,ChIJ_ZbY1-ySDF8REWktPoB26-o,,164222323,GoogleMapのみ,304327,医療法人社団 杉村歯科医院,4条928
1566,医療法人アンリー・デュナン会 深川第一病院歯科・歯科口腔外科,0164-23-3516,〒074-0031,北海道,深川市,あけぼの町 1−1,,https://maps.google.com/?cid=16880672071091239199,4,歯科医院,43.741408,142.035458,ChIJ7QEjaVmNDF8RHzlAn88xROo,,164233516,電話番号+緯度経度,6649,医療法人アンリー・デュナン会 深川第一病院歯科・歯科口腔外科,あけぼの町11
1567,医療法人社団健歯会 杉澤歯科,0164-23-2003,〒074-0003,北海道,深川市,3条9−28,,https://maps.google.com/?cid=628913065210178868,,歯科医院,43.7192372,142.0431785,ChIJgdVsKZOSDF8RNG10xhlZugg,,164232003,電話番号+緯度経度,3905,医療法人社団健歯会 杉澤歯科,3条928
1568,たなか歯科医院,0164-23-5545,〒074-0014,北海道,深川市,開西町 2丁目1−25,,https://maps.google.com/?cid=6314451660568859539,2.5,歯科医院,43.7109751,142.0180276,ChIJLS4ED2eSDF8RkxOVc1RwoVc,,164235545,電話番号+緯度経度,6815,たなか歯科医院,開西町2丁目125
1569,医療法人社団いざなぎ会 定岡歯科医院,0164-32-4118,〒079-0500,北海道,雨竜郡,妹背牛町妹背牛419−8,https://sadaokadental.com/,"https://www.google.com/maps/place/%E5%8C%BB%E7%99%82%E6%B3%95%E4%BA%BA%E7%A4%BE%E5%9B%A3%E3%81%84%E3%81%96%E3%81%AA%E3%81%8D%E4%BC%9A+%E5%AE%9A%E5%B2%A1%E6%AD%AF%E7%A7%91%E5%8C%BB%E9%99%A2/@43.693629,141.962373,17z/data=!3m1!4b1!4m6!3m5!1s0x5f0c91f1fa81d6e7:0xbeacd8f64271a3ef!8m2!3d43.693629!4d141.962373!16s%2Fg%2F1td8yy0k?entry=ttu&g_ep=EgoyMDI2MDEyNS4wIKXMDSoASAFQAw%3D%3D",3.4,歯科医院,43.693629,141.962373,ChIJ59aB-vGRDF8R76NxQvbYrL4,,164324118,電話番号+緯度経度,6031,医療法人社団いざなぎ会 定岡歯科医院,妹背牛町妹背牛4198
1570,西田歯科医院,0164-22-2757,〒074-0022,北海道,深川市,北光町 2丁目3−8,,https://maps.google.com/?cid=10683158420389420286,,歯科医院,43.726032,142.04383,ChIJdSvnQ5aSDF8R_tyIRvszQpQ,,164222757,電話番号+緯度経度,6580,西田歯科医院,北光町2丁目38
1571,杉村歯科医院受付,0120-337-118,〒074-0004,北海道,深川市,4条9−28,,https://maps.google.com/?cid=5941564748238288311,,歯科医院,43.718699,142.043875,ChIJAdLX1-ySDF8Rt_W5pKitdFI,,120337118,電話番号+緯度経度,6148,杉村歯科医院受付,4条928
1572,くりの歯科クリニック,0167-22-8181,〒076-0056,北海道,富良野市,瑞穂町 3−37,,https://maps.google.com/?cid=3286185726518463506,5,歯科医院,43.345381,142.398074,ChIJl23H2W1Nc18REowX34Hgmi0,,167228181,電話番号+緯度経度,6969,くりの歯科クリニック,瑞穂町337
1573,水口歯科医院,0167-23-1047,〒076-0025,北海道,富良野市,日の出町 9−3,,https://maps.google.com/?cid=9603795323820441096,5,歯科医院,43.343887,142.390247,ChIJixOyiWVNc18RCP7fw_aIR4U,,167231047,GoogleMapのみ,304328,水口歯科医院,日の出町93
1574,本通り歯科医院,0167-22-1080,〒076-0031,北海道,富良野市,本町 8−28,,https://maps.google.com/?cid=12924346400564030837,3.8,歯科医院,43.3460255,142.3870749,ChIJx-mXIGZNc18Rda23P5OAXLM,,167221080,電話番号+緯度経度,8330,本通り歯科医院,本町828
