施設ID,施設名,電話番号,郵便番号,都道府県,市区町村,住所,web,GoogleMap,ランク,カテゴリ,緯度,経度,施設GID
19477,三和葬祭 紫雲殿,054-627-0123,〒425-0012,静岡県,焼津市,浜当目８９４?１,https://www.sanwasousai.jp/,https://maps.google.com/?cid=1806530198182853733&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,3.4,斎場,34.882352,138.32795,ChIJD2OmS69IGmARZXy00qQVEhk
19480,家族葬ホールしずく掛川,0120-120-628,〒436-0224,静岡県,掛川市,富部１３９?１,https://shinsei-shouji.com/hall/kakegawa/?utm_source=GBP&utm_medium=google_map&utm_campaign=sizuku_kakegawa,https://maps.google.com/?cid=1298725427576564708&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,5,斎場,34.7796209,137.9682293,ChIJk3kSUKL7GmAR5Ot3O-X_BRI
19485,家族葬のラビュー掛川,0120-433-444,〒436-0022,静岡県,掛川市,上張８６０?６,https://hasegawa-sougi.jp/,https://maps.google.com/?cid=6537442438545692824&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4.8,,34.7624028,138.0214285,ChIJpWbNzsn5GmARmFgU0UKpuVo
19495,やなせ,0537-48-2252,〒437-1304,静岡県,掛川市,西大渕５６８０,http://yanase-sougi.com/,https://maps.google.com/?cid=12528295413696202810&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,3.5,花屋,34.6809748,137.9863573,ChIJ1SpQzDjxGmAROoiEDk1y3a0
19500,ミライカ藤枝ホール,054-647-5553,〒426-0013,静岡県,藤枝市,立花３丁目４?２,https://ja-ooigawa-sousai.com/,https://maps.google.com/?cid=6943943935818776060&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4.1,斎場,34.869459,138.270282,ChIJOQM3y5lPGmAR_L20EjjYXWA
19505,葬儀・家族葬【奏ホール】,0120-605-830,〒426-0002,静岡県,藤枝市,横内２１４１,https://kanade-hall.jp/,https://maps.google.com/?cid=11612100844007523925&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,#N/A ,斎場,34.901538,138.285369,ChIJHy9S7ftOGmARVQYVrzF4JqE
19511,ラビューサロン藤枝駅北,0120-033-444,〒426-0034,静岡県,藤枝市,駅前３丁目１６?１１,http://www.loveyou.co.jp/follow-up,https://maps.google.com/?cid=4429060799941330136&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4.8,斎場,34.8509919,138.2474019,ChIJNXy0rlhFGmAR2EQc1VQvdz0
19527,御殿場葬祭センター,0550-82-2111,〒412-0026,静岡県,御殿場市,東田中２丁目１５?１４,http://www.gotembasousai.com/,https://maps.google.com/?cid=2962223604127236149&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,#N/A ,斎場,35.302811,138.9435162,ChIJvXHycml2GWARNQBIZazuGyk
19528,青葉式典社 青葉ホール,0120-228-161,〒412-0043,静岡県,御殿場市,新橋８３６?６,http://aoba8161.net/,https://maps.google.com/?cid=2682706994433336634&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4.4,斎場,35.295678,138.94015,ChIJ9UTM-D92GWAROqWnP8zjOiU
19529,福井堂やすらぎホール,0550-80-5678,〒412-0042,静岡県,御殿場市,萩原９３１?５,https://fukuidou.jp/,https://maps.google.com/?cid=10271042448330188&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,3.2,斎場,35.3084752,138.9130289,ChIJafIYNAR3GWARzA2bbHV9JAA
19535,御殿場平安典礼会館,0550-80-3377,〒412-0042,静岡県,御殿場市,萩原９９２?１２７,https://heian-numazu.com/hall/hokusun/gotenba/,https://maps.google.com/?cid=16593917295554827008&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,3.8,,35.30985,138.908146,ChIJyeku1w93GWARAJPBqdxvSeY
19569,裾野市民葬祭あそか,0120-727-722,〒410-1108,静岡県,裾野市,上ケ田１５５?１０,https://www.asoka-sousai.com/,https://maps.google.com/?cid=1718666270838945418&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,3,斎場,35.2045288,138.9037758,ChIJvXg2QpScGWARivbMEN7t2Rc
19571,天翔苑裾野,055-995-0001,〒410-1127,静岡県,裾野市,平松平松５８０?１,https://n-sousai.co.jp/?utm_source=google&utm_medium=maps,https://maps.google.com/?cid=3151852800002907310&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,#N/A ,斎場,35.169577,138.9066646,ChIJA39eoRObGWARrlx-IGyhvSs
19581,湖西市商工セレモニー,053-574-2444,〒431-0441,静岡県,湖西市,吉美３０６９?１,http://ksc-cs.jp/,https://maps.google.com/?cid=511995584087214795&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,#N/A ,,34.716857,137.52864,ChIJK002NocpG2ARy0oWZEX5Ggc
19585,㈱JAメモリアルセンター,0120-726-250,〒410-2411,静岡県,伊豆市,熊坂４２１?１,http://www.ja-memorialcenter.jp/,https://maps.google.com/?cid=17876342891035303968&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,3,斎場,34.9891425,138.9333631,ChIJMZcz8jCTGWARICA9fyWHFfg
19586,伊豆葬祭セレモニーホール会所,0557-95-3700,〒413-0411,静岡県,賀茂郡,東伊豆町稲取,https://www.izusousai.co.jp/,https://maps.google.com/?cid=15905413857056316770&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,1,斎場,34.7786285,139.0454336,ChIJpU9LpyjeGWARYt1q66Fhu9w
19591,ミックホールみずぐち,0558-72-1151,〒410-2412,静岡県,伊豆市,瓜生野１２５?２,https://www.michall-web.com/,https://maps.google.com/?cid=17055587342930321049&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4.8,イベント会場,34.987418,138.94927,ChIJa6jUt7LsGWARmZ4C81Kesew
19605,セレモニーホール浜岡,0537-86-9102,〒437-1612,静岡県,御前崎市,池新田３８９７?７,https://heiseisousai.com/facility/ceremony-hall_hamaoka/,https://maps.google.com/?cid=949219029537330747&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,#N/A ,,34.6449812,138.1284002,ChIJu_CzEINgGmAROxadna1NLA0
19607,こすもすホールはまおか,0120-520-287,〒437-1612,静岡県,御前崎市,池新田２５１８?１,https://cosmos-club.net/guide/omaezaki/cosmos-hamaoka/,https://maps.google.com/?cid=14002214848498251352&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,#N/A ,,34.646452,138.126618,ChIJdx7XbYJgGmARWDZwwTfcUcI
19612,ＪＡ遠州夢咲 やすらぎ菊川ホール,0537-35-8858,〒439-0019,静岡県,菊川市,半済１７７１?１,https://jayumesaki.ja-shizuoka.or.jp/about/facility_funeral/,https://maps.google.com/?cid=97072273159901853&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,3,斎場,34.755046,138.089373,ChIJVd0YHHJYGmARnVI817feWAE
19632,まごころ葬祭メモリアルホール牧之原,0548-24-3737,〒421-0422,静岡県,牧之原市,静波２３３２,http://magokoro-sousai.com/,https://maps.google.com/?cid=751894994348252836&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,#N/A ,斎場,34.730436,138.224383,ChIJ0XHSCtxcGmARpJ6FfoNEbwo
19641,うおとも セレモニーホール吉田,#N/A ,〒421-0303,静岡県,榛原郡,吉田町片岡１７５７?１０,http://www.uotomo.com/,https://maps.google.com/?cid=17143323257016576712&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,3.2,斎場,34.764581,138.2581328,ChIJYWTbkkJDGmARyGoqTKxR6e0
19646,ライフサービス（株） 本社ショールーム,0548-58-0306,〒421-0534,静岡県,牧之原市,堀野新田４７７?１,http://www.lifeservice-group.jp/,https://maps.google.com/?cid=10674495216503760251&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4,,34.6269899,138.1816719,ChIJGZvABudmGmAReyVQ8NdsI5Q
19686,家族葬ホール慈光庵,0800-200-7725,〒419-0112,静岡県,田方郡,函南町柏谷１２８,http://jikoan.net/,https://maps.google.com/?cid=9114720782363185736&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,5,斎場,35.0845928,138.9542834,ChIJmSIJIsqWGWARSNKge0L-fX4
19690,ミック函南ホール,055-970-4400,〒419-0123,静岡県,田方郡,函南町間宮６０２,https://michall-web.com/hallannnai/mickannamihall/,https://maps.google.com/?cid=9527588911551268721&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,3.8,,35.0771292,138.9396535,ChIJHcw0bxWRGWARccf2vqLLOIQ
19703,斎場白樹苑 沼津直葬センター,055-929-0090,〒410-0818,静岡県,沼津市,中原町１?２９,http://saijo-hakujuen.com/,https://maps.google.com/?cid=2740507143905202024&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4,斎場,35.0983396,138.874736,ChIJy5VX8_uPGWARaM_jQLo8CCY
19766,アイモセレモニー,0120-312-862,〒411-0906,静岡県,駿東郡,清水町八幡２２１?３,https://www.i-mo-ceremony.com/,https://maps.google.com/?cid=16078373373667119185&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,#N/A ,,35.1052549,138.8988125,ChIJoSI9Zg2QGWARURCHf2XbId8
19788,ライフサービス株式会社,0548-33-2883,〒421-0303,静岡県,榛原郡,吉田町片岡４２５,http://www.cosmos-club.net/,https://maps.google.com/?cid=9063415287569785218&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,5,斎場,34.7812548,138.2495002,ChIJaQyyqbpEGmARgiFxGy-4x30
19801,愛ハート吉田商工セレモニー,0548-34-5511,〒421-0303,静岡県,榛原郡,吉田町片岡１６６５?１,http://34-5511.com/,https://maps.google.com/?cid=7080317084563991446&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,#N/A ,,34.7619805,138.2590032,ChIJKWguAkJDGmARluuQEuBWQmI
19882,メモリアルホール川名,052-846-3933,〒466-0848,愛知県,名古屋市,昭和区長戸町４丁目６０番地,https://cozyceremo-n.co.jp/,https://maps.google.com/?cid=15709061697690251908&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4.8,斎場,35.1441687,136.9428363,ChIJub-IUPN7A2ARhLKFRWLMAdo
19885,天白中央斎場,0120-424-449,〒468-0051,愛知県,名古屋市,天白区植田３丁目１３０４?１,http://tempakuchuosaijo.jp/,https://maps.google.com/?cid=6782164760783784425&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4.8,斎場,35.1279939,136.9897533,ChIJJY2wYNhlA2AR6YmwnuoWH14
19886,家族葬のきずな 名古屋天白店 葬儀と直葬のお葬式屋さん,052-853-9900,〒468-0058,愛知県,名古屋市,天白区植田西３丁目８１１,http://kizuna.support/,https://maps.google.com/?cid=17569766277908405140&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,3,斎場,35.1305813,136.9821236,ChIJ1SkJYtNkA2ARlBteVVdZ1PM
19888,8万円葬儀の名古屋直葬センター,0120-133-798,〒455-0005,愛知県,名古屋市,港区新川町４丁目１?４９,https://tyokusou.info/?utm_source=google&utm_medium=maps,https://maps.google.com/?cid=14619383800656999531&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4,,35.1137126,136.878186,ChIJa2-zSs9wA2ARa7RCIRx84so
19889,東海典礼㈱ 名東本社,0120-411-106,〒465-0073,愛知県,名古屋市,名東区高針原２丁目１７０３,https://www.tokaitenreigroup.jp/,https://maps.google.com/?cid=9022580721313850644&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4.9,,35.145158,136.9946029,ChIJowoeAyRlA2ARFCUzw1ylNn0
19890,平安会館 島田橋斎場,052-861-1011,〒468-0066,愛知県,名古屋市,天白区元八事３丁目65?番,https://www.heiankaku.co.jp/sousai/saijou/shimadabashi.html?utm_source=gmap&utm_medium=meo&utm_campaign=201907,https://maps.google.com/?cid=9763316372756057353&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4.1,斎場,35.1243154,136.9715686,ChIJpf8obi97A2ARCU3hQ4NEfoc
19891,いちやなぎ中央斎場,052-745-1212,〒464-0858,愛知県,名古屋市,千種区千種２丁目１９?１,https://www.ichiyanagi-sougu.co.jp/chuo/,https://maps.google.com/?cid=15360322552136024002&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4.5,,35.1606064,136.9269194,ChIJ5U5gD5RwA2ARwj99i_rTKtU
19897,にし合掌殿,052-794-1811,〒451-0064,愛知県,名古屋市,西区名西１丁目２４?１６,https://www.tanaka-souguten.com/,https://maps.google.com/?cid=2940509029201886412&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4.3,斎場,35.188916,136.876484,ChIJqeREWZp2A2ARzDxo8GHJzig
19899,愛昇殿レクストの杜 吹上,052-734-0004,〒464-0855,愛知県,名古屋市,千種区千種通６丁目２３?１,https://www.aishoden.jp/,https://maps.google.com/?cid=17911939272295144517&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4.3,斎場,35.1596065,136.9356899,ChIJrZeC9YVwA2ARRVyF2939k_g
19900,セレモニーホール善光寺奉安堂斎場,052-653-1885,〒455-0013,愛知県,名古屋市,港区港陽３丁目１５?１１ 善光寺奉安堂,http://www.meikousougi.com/zenkouji/zenkouji.html,https://maps.google.com/?cid=7329005038629676676&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,3,,35.1016689,136.8867866,ChIJSxup3Jl5A2ARhOaRfEDbtWU
19903,家族葬・一日葬 の 御器所・桜山ホール,052-352-7875,〒466-0036,愛知県,名古屋市,昭和区若柳町２丁目２?１,https://lp-group.jp/cremation/,https://maps.google.com/?cid=14512243698130479675&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,#N/A ,,35.1457589,136.9294645,ChIJd2i7OAB7A2ARO-r3GMHYZck
19904,オリジナル自宅葬儀社,052-919-3555,〒462-0855,愛知県,名古屋市,北区石園町３丁目２５,https://www.jitakusougi.com/?utm_source=gmap&utm_medium=meo&utm_campaign=201907,https://maps.google.com/?cid=17264596560954696399&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,#N/A ,斎場,35.1953169,136.9280679,ChIJ4RytAK1xA2ARz6IithkrmO8
19907,最期のひととき 旅立ち,052-746-7720,〒454-0852,愛知県,名古屋市,中川区昭和橋通１丁目２８,https://or-tabidachi.com/,https://maps.google.com/?cid=8744907311082396759&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4.8,斎場,35.1248636,136.8736442,ChIJGRJqg1x3A2ARV1zI7t0mXHk
19911,紫雲殿,052-872-4444,〒467-0878,愛知県,名古屋市,瑞穂区船原町１丁目１１,http://www.miwahonten.co.jp/,https://maps.google.com/?cid=11075022621354751980&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,5,斎場,35.1328359,136.9198069,ChIJI4-zGRN6A2AR7PdDaWVispk
19917,スズソウ松葉公園斎場,0120-758-363,〒454-0838,愛知県,名古屋市,中川区太平通１丁目４３,https://suzusou.co.jp/,https://maps.google.com/?cid=17804789888228015464&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4.4,斎場,35.142511,136.870825,ChIJ1RcVVwx3A2ARaD1MzBFSF_c
19918,㈱名古屋冠婚葬祭互助会 本社,052-916-1261,〒462-0861,愛知県,名古屋市,北区辻本通１丁目２１,http://www.heiankaku.co.jp/,https://maps.google.com/?cid=7349778943466923550&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,3.9,企業のオフィス,35.20042,136.92019,ChIJ5WT7rkFxA2ARHub9HgKp_2U
19920,家族葬のきずな 春日井,0568-90-1010,〒487-0015,愛知県,春日井市,気噴町北２丁目２０６,https://kizuna.support/,https://maps.google.com/?cid=14712316360520728563&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,5,斎場,35.266011,137.0326305,ChIJC0TVcJJtA2AR838B3MelLMw
19929,家族葬の法輪 荒尾ホール,052-601-2222,〒476-0003,愛知県,東海市,荒尾町上平井９１,https://funeral-horin.com/,https://maps.google.com/?cid=16735715946398934116&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4.2,斎場,35.037805,136.916596,ChIJCcl_PCV8A2ARZOTyzvs0Qeg
19951,セレモニーYURI（金山ホール）,052-433-1004,〒460-0026,愛知県,名古屋市,中区伊勢山２丁目５?１２,https://ceremony-yuri.com/,https://maps.google.com/?cid=12716428715081341010&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,3.9,斎場,35.1484893,136.9031781,ChIJK16kNrNwA2ARUhgAtorUebA
19962,株式会社 森葬儀店,0120-432-940,〒461-0001,愛知県,名古屋市,東区泉２丁目１２?３,http://www.morisougi.co.jp/,https://maps.google.com/?cid=10651627031679455314&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,#N/A ,斎場,35.177392,136.914636,ChIJhy5JhydxA2ARUtAzv1ku0pM
19987,セレモニー白壁,052-971-5552,〒461-0011,愛知県,名古屋市,東区白壁１丁目３７,https://inryoshirakabe.com/,https://maps.google.com/?cid=9494839224660937545&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4.9,斎場,35.1826807,136.9132627,ChIJp0CVjyVxA2ARSUtcEfhxxIM
19990,東海典礼㈱（お寺でお葬式）,052-806-4111,〒465-0073,愛知県,名古屋市,名東区高針原２丁目１７０３,https://oteradeosohshiki.jp/,https://maps.google.com/?cid=6472504841923961806&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,5,寺院・礼拝所,35.145158,136.9946029,ChIJfb3iGFVlA2ARzqPfZdz00lk
20000,秋葉山養壽院,052-936-7012,〒461-0038,愛知県,名古屋市,東区新出来１丁目５?１３,http://daigo.ne.jp/,https://maps.google.com/?cid=2314676081786290002&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4,寺院・礼拝所,35.182033,136.931143,ChIJ-YkxJONwA2ARUv_2-KFhHyA
20011,東海典礼 南斎場,0120-411-106,〒457-0856,愛知県,名古屋市,南区南陽通６丁目１?２５,http://minamisaijo.jp/,https://maps.google.com/?cid=2856182214134967060&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4.9,斎場,35.0989159,136.9014353,ChIJAQCwk395A2ARFKtNT5cyoyc
20012,名古屋直葬セレモニー（直葬・火葬のみの家族葬）,0120-125-133,〒462-0809,愛知県,名古屋市,北区上飯田西町２丁目１３?６,https://nagoya-chokuso.com/?utm_source=Google&utm_medium=MyBusiness,https://maps.google.com/?cid=4449262029571805626&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,#N/A ,,35.2032772,136.927741,ChIJU4fQc6dxA2ARutFCIT70vj0
20041,家族葬専門のファミリア,052-902-7700,〒462-0063,愛知県,名古屋市,北区丸新町３２７,https://www.sanseisha.com/,https://maps.google.com/?cid=4928050421665047447&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4.8,斎場,35.2339716,136.9112669,ChIJ5xZr3o1zA2ARlyOPor_zY0Q
20064,白川会館 花音,0120-133-216,〒462-0810,愛知県,名古屋市,北区山田１丁目６?6番35号 白川会館花音,https://www.shirakawakaikan.co.jp/,https://maps.google.com/?cid=12963499037700112622&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,2.6,斎場,35.193805,136.937353,ChIJEw5XmwZxA2AR7sA79LCZ57M
20089,セレモニーホール紫雲殿 新瑞斎場,052-842-4444,〒467-0842,愛知県,名古屋市,瑞穂区妙音通４丁目６,http://miwahonten.co.jp/,https://maps.google.com/?cid=7556197134853742417&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,2.5,斎場,35.1177032,136.9326622,ChIJu47lHFJ6A2ARUR_Ie0IB3Wg
20101,セレモニーホールふうりん,0120-234-998,〒452-0813,愛知県,名古屋市,西区赤城町５０?２,https://www.fuurin.co.jp/,https://maps.google.com/?cid=14738396799359617178&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4.8,斎場,35.2228863,136.8871141,ChIJnXA36Gt0A2ARmoiVOM1Nicw
20104,訪問ペット火葬 名古屋天愛ペットセレモニー,0120-993-916,〒451-0077,愛知県,名古屋市,西区笹塚町２丁目７０ 鳥見パーク・マンション三番街南棟,http://www.nagoya-tenai.com/,https://maps.google.com/?cid=12916397067678611312&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,4.9,,35.2017443,136.8825643,ChIJHd-MpnB1A2ARcHfh9LJCQLM
20130,ホールやすらぎ,0120-432-940,〒452-0961,愛知県,清須市,春日落合６６１,https://morisougi.co.jp/service/cooperation/#Yasuragi,https://maps.google.com/?cid=11191841818612425155&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,5,斎場,35.243316,136.83671,ChIJt7axuk91A2ARw2HBTNZoUZs
20139,㈱三輪本店,052-883-0123,〒467-0879,愛知県,名古屋市,瑞穂区船原町１丁目１１,https://www.miwahonten.co.jp/,https://maps.google.com/?cid=1921166306159588792&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,5,斎場,35.132812,136.9198469,ChIJ35lr7fRwA2ARuHUXoZNaqRo
20164,めいしん しろとり斎場,0120-836-365,〒456-0053,愛知県,名古屋市,熱田区一番２丁目２１?１,https://me-shin.co.jp/,https://maps.google.com/?cid=8800180148774624415&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,5,斎場,35.1232358,136.8980392,ChIJqza4LPd5A2ARn9wnTziFIHo
20207,名古屋市葬儀社総合案内センター,052-332-8344,〒460-0002,愛知県,名古屋市,中区丸の内２丁目１７?６,http://nagoyasougi.net/,https://maps.google.com/?cid=14147845952701274078&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,#N/A ,,35.1739278,136.8978448,ChIJVVVgqNZ2A2AR3he1e-8-V8Q
20217,極楽寺 ホール,0120-411-106,〒460-0011,愛知県,名古屋市,中区大須２丁目５?5番地20 ２丁目,http://gokurakujideosohiki.jp/,https://maps.google.com/?cid=2726389839522914842&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,#N/A ,斎場,35.161539,136.9014813,ChIJ6yMdlTJ3A2ARGmL_Lx0V1iU
20236,名古屋典礼㈱,0120-851-057,〒466-0815,愛知県,名古屋市,昭和区山手通５丁目３７?１０,http://www.nagoya-tenrei.co.jp/,https://maps.google.com/?cid=8432101106325785174&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,#N/A ,,35.1365491,136.9664914,ChIJ51B4UNt6A2ARVgq68EfXBHU
20242,家族葬ホール イズモ葬祭 堀田 追憶館,052-871-1194,〒467-0862,愛知県,名古屋市,瑞穂区堀田通３丁目１１,https://www.izumososai.jp/hall/horita/?utm_source=google&utm_medium=gmap,https://maps.google.com/?cid=318169222559434676&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,5,斎場,35.1323606,136.9196047,ChIJi3rKVBJ6A2ARtAce4ThdagQ
20332,名港葬儀 築地庵,052-653-1885,〒455-0014,愛知県,名古屋市,港区港楽３丁目１３?１７,https://www.meikousougi.com/,https://maps.google.com/?cid=12510831257848702481&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,5,斎場,35.1013489,136.883927,ChIJuTta-pd5A2AREebsaL5mn60
20367,民生葬・福祉葬相談窓口,0120-133-798,〒455-0005,愛知県,名古屋市,港区新川町４丁目１?４ １,https://kita.tyokusou.info/,https://maps.google.com/?cid=7926704751338288821&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,#N/A ,,35.1137203,136.8781906,ChIJBWN0yDW9BGARtXbrTvlPAW4
