レビューID,施設ID,施設GID,レビュワー評価,レビュワー名,レビュー日時,レビュー本文,レビュー要約,レビューGID
461,200342,ChIJgctiGZ7nAGARIEro6-nEdi8,1,非表示,2026-01-16T16:22:17.468Z,"パーティー後に声をかけていただき、真剣に入会を悩みました。最初は気さくで感じの良い人柄の担当コンシェルジュに好感が持てましたが、会話を重ねる中で、高圧的な態度、皮肉な言い回し、パーティー参加者や入会者への見過ごせない言葉に不信感が募りました。他の方も書かれているので、同じ担当者だと思います。
担当者の変更も考えましたが、運営に携わる立場の方であることや、こちらの会社のインスタで『担当コンシェルジュとの考え方が合わない相談所はやめてください』との動画に後押しされ、人柄を重視する自分は、ここで安心してお任せできないなと決断に至りました。",,Ci9DQUlRQUNvZENodHljRjlvT2tkQlRrRnFTa2hOTkRkbVJVVjFWbEF6WTFGTGFFRRAB
462,200330,ChIJrSccDonJ9F8RZ-XAr5tLfUo,5,unun uniumu,2026-01-28T12:00:44.570Z,個別面談で婚活のアドバイスをしてもらいました。カウンセラーの方はとても理解があり、私の悩みを解決するための具体的な方法を教えてくれました。これからも効果的な婚活をがんばっていきたいです！,,Ci9DQUlRQUNvZENodHljRjlvT2pKb2RuWXpOMGRTWWxnMVQydzRSVE0yWmtKVmRIYxAB
463,200330,ChIJrSccDonJ9F8RZ-XAr5tLfUo,5,Morikatsu Arai,2026-01-24T05:46:20.309Z,ハイグレードクラブさんは本当に頼りになる結婚相談所だと感じています。まさに私の理想の相手と出会えたことで、婚約もできました。これからのことも安心して相談できる環境です。ありがとうございました！,,Ci9DQUlRQUNvZENodHljRjlvT21sM1kxOWlWWG90T1dWblQxVTVWVmR3ZWtvMFluYxAB
464,200330,ChIJrSccDonJ9F8RZ-XAr5tLfUo,5,沼泥,2026-01-12T12:12:01.579Z,これからの婚活に向けて素敵なアドバイスをたくさんいただき、気持ちが前向きになりました。ありがとうございます！よろしくお願いします,,Ci9DQUlRQUNvZENodHljRjlvT2s5V2RrOXBUM0Z3VDB0RWExWTNielUyVmtKcVgzYxAB
465,200550,ChIJ3__n3FnvAGARRNeaDyQbZgA,5,K.O,2026-01-10T16:45:49.827Z,"婚活自体が初めてで何も分からない状態からのスタートでしたがサポートが手厚く、特に夜遅い時間でも相談に乗ってもらえたので不安なく活動することができました。
人が相手ですので正解が分からない中、根来さんから適宜アドバイスを受けることで一人で抱え込まずにいられたのはとても大きかったと思います。
婚活といったものに経験が全くないという方でもお勧めできる相談所さんです。",,Ci9DQUlRQUNvZENodHljRjlvT25sWFFrSTJjWEJ5ZVVWeE9XTnFaMFJOUVdoaVRIYxAB
466,200431,ChIJudUU2bb_UzURaW5ID9RgbfY,5,桜桃,2026-01-18T12:08:25.674Z,お見合いが上手くいかなく落ち込む事ががあったんですが、カウンセラーさんにサポートを頂き成婚退会できました。,,Ci9DQUlRQUNvZENodHljRjlvT2pCQ1YxaFJOMjE0WjE5RmJVVm9VRGhuZEhkRk1IYxAB
467,200431,ChIJudUU2bb_UzURaW5ID9RgbfY,5,ああ,2026-01-18T02:39:38.321Z,無事結婚することが出来ました。　お世話になりました！,,Ci9DQUlRQUNvZENodHljRjlvT205UVRIbHZNVWhVWlhCRGRXTmtlSHBKY1Rkc2IzYxAB
468,200431,ChIJudUU2bb_UzURaW5ID9RgbfY,5,シンシア,2026-01-13T09:33:31.267Z,"とても素敵な方と出会えました。
カウンセラーの方に親身に相談に乗っていただいたことや、LINEの返信に悩んだ時は一緒に内容を考えていただいた事が本当にありがたかったです。
プロポーズ後はお相手の方と一緒に報告に行って、すごく祝福をしていただきました。
この度は本当にありがとうございました。",,Ci9DQUlRQUNvZENodHljRjlvT2tOUk0xTjRZVTR6VFVob1kzTTVNRmxSZEY5dVExRRAB
469,200358,ChIJs6G4L1BxA2ARENXCeIqplRU,5,M T,2026-01-26T09:17:36.999Z,"今月プロポーズを受け、成婚退会します。
途中で休会した時期もありましたが、最後まで諦めずにいれたのはカウンセラーさんお二人のおかげです。。
いつも寄り添っていただき、やっとここまでこれました。ありがとうございました。
他の相談所にもお話を聞いたり、実際に入会している知り合いもいますが、ZEROさんを選んで本当によかったです。
相談所選びで迷っている方は、是非相談してみてください^ - ^",,Ci9DQUlRQUNvZENodHljRjlvT2twa2FrcDBSMTg0Vms5eWRISk1VbmRHUjFwdGJVRRAB
470,200358,ChIJs6G4L1BxA2ARENXCeIqplRU,1,ソフィ,2026-01-26T05:36:09.190Z,女性の担当者さんの返事も遅くて、いつもコピペ、相談も的外れの回答、人間同士なので、相性が悪いと思い、担当者変更をお願いしたら、カスタマーハラスメントと訴えられました。代表カウンセラーは、女性カウンセラーさんの味方で、お金を払っているお客には、ド直球で発言をして、元々男性慣れしてないお客を怯えさせる方法で、高い高級車を乗り回す人物です。女性ばかりで、受け身の人や強い言葉を言われても平気な人はいいと思います。弱気な人は、それを見抜いて、心が折れます。ホームページには書かれてない泣く泣く退会した人を沢山知ってます。明らかに悪い口コミを削除しているかのような、★5と★４しかないのは明らかにおかしいとおもいませんか？★１もつけてはいけないところです。代表カウンセラーはＩＢＪのトップと仲がいいところが怪しい。時々、代表カウンセラーは、ＩＢＪのトップと繋がりがあることを言って脅してきます。この口コミも削除されるのも時間の問題だと思います。皆さんの目が少しでも醒めますように。,,Ci9DQUlRQUNvZENodHljRjlvT2taeVRHcFNSMjh5Wkd4dFZqaDNPRnBUUzJ4aFNGRRAB
471,200364,ChIJ38-vYJ9zUzURTUqi58uhN6Y,5,なお,2026-01-16T01:54:31.736Z,"30代になりあせりもあり将来を真剣に考え始めて相談しました。
カウンセラーの方がとても親身で、無料個別説明で無理な勧誘もなく詳しい説明を聞いたのち、こちらも安心して話せました。
自分のペースで活動できそうだと感じました。",,Ci9DQUlRQUNvZENodHljRjlvT25kRmN6SkZWMVpHUTJkblNGbHNjMGhHWjI5SWNtYxAB
472,200551,ChIJFWHjJx_nAGAR-7YsLvrR0DU,5,東口瑞季,2026-01-12T02:57:16.677Z,"私がここを選んだ理由は、姉がこちらでお世話になり幸そうだったからです。
お見合い初心者の私のために、お見合いの服を一緒に2.3時間選んで下さったり、服のアドバイスもいただきました。
母と買い物してるみたいで楽しかったです。
また時には、私自身の直した方がいい所をちんと助言してくれますので初心者の方は、特に安心です。
初心者や絶対結婚したいという方にはオススメだと感じました。",,Ci9DQUlRQUNvZENodHljRjlvT2toUlRqWk9NWFZaVHkxWlRWZFJTVXhWY0VsVmFtYxAB
473,200288,ChIJ-QYda7XrUzURgnyuDNdEOIQ,5,mami,2026-01-21T14:14:54.133Z,"アスマリは料金も良心的なのに手厚いサポートで安心して婚活ができました。
そのおかげで半年ほどで無事に成婚でき、本当に感謝でいっぱいです。ありがとうございました！
そこの迷われてる方！無料カウンセリングだけでも受けてみたらどうでしょう？
話を聞いてみるだけでも、結婚するぞ！っていう婚活意欲が湧いてくるのでオススメします。",,Ci9DQUlRQUNvZENodHljRjlvT25WWGNXSnhTR2RPVDFORU1HbEhaVkZ5TXpNMGJsRRAB
474,200290,ChIJHdq92KIZTjUR_qKRNfhZvis,5,mami,2026-01-21T14:21:02.238Z,"結婚したいならアスマリ一択です！
私も半年くらいで成婚したので、身をもって実感しています。
40代でこんなにもすぐに成婚できるとは思ってもみませんでした。自分でもびっくりです(笑)
カウンセラーさんの手厚いサポートのおかげであると思いますし、感謝の気持ちでいっぱいです。
本当にお世話になりました。ありがとうございました。",,Ci9DQUlRQUNvZENodHljRjlvT2xrMGRYZzROM05GYlZneU1tODFhbkZRV1RZek4xRRAB
475,200283,ChIJD8AQMORtUzURjFF1Ql_Lwus,5,みきぽん,2026-02-08T04:33:31.211Z,"アスマリに入会して、成婚しました！
信頼できるカウンセラーさんと二人三脚で婚活できるので、とっても心強いです。
私はアスマリに入会して人生が変わりました。迷っている方は、無料相談おすすめです！",,Ci9DQUlRQUNvZENodHljRjlvT25kdloyeFpObWN5VUdwRFMzZHNWR1ZXVlhkb2QzYxAB
476,200282,ChIJDREGijTlTzURl_K9PwfIbaA,5,美咲,2026-01-15T07:38:38.134Z,"カウンセラーさんがとても親しみやすく、安心して婚活を進めることができました。
LINEなどで気軽にやり取りができるので、些細なことでも相談しやすかったです。
活動中に落ち込んだ時には、親身になって話を聞いてくださったり、すぐにお見合いを組んでくださったりと、寄り添ったサポートをタイミング良くしていただきました。
料金も他のところに比べてリーズナブルで、婚活のノウハウや経験も豊富。状況に合わせた的確なアドバイスをもらえる相談所だと思います。実際に知人にも紹介しました。

結婚相談所は、費用面でのハードルはありますが、安心した環境で婚活を進められる一番の近道だと思います。その中でも、アスマリは本当におすすめです！",,Ci9DQUlRQUNvZENodHljRjlvT2xvMU0yMW5Zak50UTFwclNVSnlTMlpQTUV4RU5GRRAB
477,200524,ChIJ2-pOKMv3G2ARA46KSAsG7s0,5,ペンギン,2026-02-09T00:20:03.521Z,"無料面談の時から、スタッフの方々がこちらの質問に長い時間にも関わらず親身になってくださり、婚活しようか迷ってましたが、｢歳も歳だから、本当に結婚できるか分からないけど、やれるだけの事はやってみよう｣と思い、頑張る事に決めました！
まだこれからですが、結婚できるように精一杯頑張ります✊",,Ci9DQUlRQUNvZENodHljRjlvT2tobWNHUkthR1JLTUVsaUxTMW5Vbk56UWtKVU9FRRAB
478,200524,ChIJ2-pOKMv3G2ARA46KSAsG7s0,5,しん,2026-01-20T10:56:04.165Z,"結婚相談所を使用するのは、今回が初めてで
不安な面もありましたが、無料面談でカウンセラーの方と話すと、悩んでいる部分や不安な部分を的確にアドバイスしていただき、強引な勧誘もなく、ここなら上手くいきそうと思い、入会を決断。
また、写真撮影が終わりプロフィールが完成するまでの期間がとても早く、無料面談から1週間程で完成し、早急にスタートできる面も魅力。
写真撮影時にもカウンセラーが同行してくれ、髪型や表情などのアドバイスしてくれ、
プロフィール作成に関してもカウンセラーの
フォローはとても手厚く、成婚率が他社に比べ高いのもこういった様々な手厚いサービスからきてるものによるものだと感じさせられる。
大手のibj加盟店ということもあり、全国にいる、多数の会員に申し込みできる面も魅力。
またIBJで特に優秀な店舗に送られる
IBJ AWARDを受賞しているところから安心して取り組めると思う。",,Ci9DQUlRQUNvZENodHljRjlvT2xsVGVIaENia1ZYU0VjMGRrSXlWVmhaUlVoNmNGRRAB
479,200327,ChIJccgltj_hHmARp_1tuiifDSw,5,あおどん,2026-01-16T12:35:59.420Z,"成婚に導いてくれてありがとうございました🧓
俺は渋川支部でお世話になりましたが、佐藤会長さんが彼女に勧めてくれなかったら結ばれませんでした🙏🏻
いろんなアドバイスしてもらって本当に感謝してます。
これからも相談したいときあると思うのでよろしくお願いします🙇‍♂️
幸せになります😀",,ChZDSUhNMG9nS0VJbWJ2c0M3dU9MZ1dnEAE
480,200505,ChIJz1MIskmqGWARCOzTdxRUp-A,5,竹田よう,2026-01-18T05:02:32.097Z,"入会前に色々と相談に乗って頂き、
入会することに決めました。
何でも話せそうな感じで、返信も早く安心できました。
これからもよろしくお願い致します。",,Ci9DQUlRQUNvZENodHljRjlvT21Od1JqWjNiMFZTVjJRelptZFNUMTlWZUUxTU1IYxAB
481,200230,ChIJg9_dQEIz-F8RsGfY-QCHYp8,4,Kumiko Kadono,2026-01-25T04:28:43.453Z,"とても素敵な方と出会えました
ありがとうございました🙇‍♀️",,Ci9DQUlRQUNvZENodHljRjlvT2pWa1pXOXZUblZuYmpWa1JsaFNkV0ZXYVdOeVkyYxAB
482,200368,ChIJbeQxEGXnAGARTqXDt3hgUl8,5,N k,2026-01-12T06:11:34.488Z,"結婚相談所に入って、複数の人の女性の方とお見合いをしました。
世の中的には高収入、高学歴、高身長と求められてますし、実際の婚活でもなかなか難しいのかと思いながら、活動を継続してきました。
そんな時、今の私を認めてくれて、口下手な
ところも理解してくれて、とても気持ちの
暖かい女性とお出会いできました。
ありがとうございました。
長い間お世話になりました。",,Ci9DQUlRQUNvZENodHljRjlvT2kxSFZFdEZaVU15VEVaeFZYTm1RMVZFVmtWb05XYxAB
483,200322,ChIJFxtLf4_rUzUR9FbpxbGqXqk,4,堀地俊平,2026-01-16T07:58:26.825Z,自分はとても慎重派で石橋を渡る前に叩き壊してしまうことも多いのですが、スタッフに強く背中を押してもらい、よい人と巡り会うことができました。,,Ci9DQUlRQUNvZENodHljRjlvT2tSQ2RXTjFkMDVHUlV0RE5FTmpiVVpSVVdORGFYYxAB
484,200322,ChIJFxtLf4_rUzUR9FbpxbGqXqk,3,mai h,2026-01-16T07:49:55.119Z,"1ヶ月で成婚退会できました！
親身になって色々アドバイス頂きありがとうございました。良い報告が出来るよう頑張りたいと思います(^^)",,Ci9DQUlRQUNvZENodHljRjlvT21KeFJUWkxSR1JDZUVOaVNFcHpOWGRwVUZObmIzYxAB
485,200462,ChIJUQ6ApftJGmARLCfGGUxUvcg,5,a a,2026-01-21T11:30:58.397Z,"エンマレッジに入会して約4か月間活動し、無事に成婚退会することができました。
婚活の方法として結婚相談所を選んだことは、システムや交際までの流れ、出会う方々の真剣度など、私にはとても合っていたと感じています。
数ある結婚相談所の中でも、エンマレッジはホームページに掲載されている多くのエピソードを拝見し、「ここなら安心して活動できそう」と思い入会を決めましたが、実際に選んで本当に良かったです。
活動中は不安になることも多くありましたが、その都度とても具体的で的確なアドバイスをいただけたおかげで、モチベーションを保ったまま活動を続けることができました。
その結果、素敵なご縁に恵まれ、現在は幸せな日々を過ごしています。
本当にお世話になり、ありがとうございました。",,Ci9DQUlRQUNvZENodHljRjlvT25KTldXWlRhamhxZG5keGFtdEJOMUJHYlRoUlNWRRAB
486,202324,ChIJZztyDqObGGARDpa2wvWDUyI,5,辰吉森,2026-02-08T03:08:19.839Z,まだ活動始めたばかりですが、とても親身に寄り添って頂けます,,Ci9DQUlRQUNvZENodHljRjlvT2xCV2JWSnBOVXRGVG10R05tWkNkVXBCYjJwaGQzYxAB
487,202324,ChIJZztyDqObGGARDpa2wvWDUyI,5,かじゅ,2026-01-11T01:45:51.813Z,"女性の多い職場で出会いがなかったことから入会しましたが、素敵なご縁に恵まれ、今のパートナーと出会うことができました♡
初めてのお見合いで不安も多く、入会当初は須藤さんに沢山相談してしまいましたが、その都度とても丁寧に教えていただき、安心して活動することができました。感謝の気持ちでいっぱいです。
また、素敵なお料理も教えていただき、さっそく作ってみたところ彼も大喜びでした。
ありがとうございます。",,Ci9DQUlRQUNvZENodHljRjlvT201a1JXY3hWMGRPWkd4eVgzaDZZVTVTWTA5aU4wRRAB
488,200073,ChIJdyr0wwMlImARrkSkaM-_feE,4,石井奈津子,2026-01-23T05:15:08.299Z,"大変お世話になりました。
担当の方が紳士に話を聞いてくれて良かったです。ありがとうごさいました。",,Ci9DQUlRQUNvZENodHljRjlvT2t0SWVqVkJTMFkzZFdKeVoxaHVaM1ZUVm1oaE0wRRAB
489,200073,ChIJdyr0wwMlImARrkSkaM-_feE,5,やま樹,2026-01-19T09:34:19.095Z,"素敵なお相手が見つかりました☺
ありがとうございました🙇",,Ci9DQUlRQUNvZENodHljRjlvT25OR1ZXMHRMWGRDUVdGSE9VUllSM0JsZWtWdE0yYxAB
490,200062,ChIJWfyTYNyERDURfwiMr_rhNKU,5,ヤンマー,2026-01-10T07:11:45.260Z,非常に丁寧な対応で、優しい仲人さんのサポートの元無事成婚できました。おすすめの相談所です！,,Ci9DQUlRQUNvZENodHljRjlvT2sxNVowUkNNRXBHTFhwbGMxOVBPVE4yY2xSV2IyYxAB
491,200075,ChIJR41AQID5G2ARaQdd8GnkEMY,5,笹本原幸,2026-01-13T06:33:55.046Z,お相手何人か探して下さいましたなかで最後紹介してもらい。成婚になりました。河村、野田さんありがとうございます。,,Ci9DQUlRQUNvZENodHljRjlvT204NVRrRmhXbXh1UTB0cWJIcGZWV2czVTFSQlVVRRAB
492,200063,ChIJ5TY9ta-RGWARMWI8EQvymlM,1,a “sav” M,2026-01-19T08:36:37.321Z,,,Ci9DQUlRQUNvZENodHljRjlvT214ZlNDMU9kRXBtZWtwWU5sVm5PRWRPV1c5aU1GRRAB
493,200063,ChIJ5TY9ta-RGWARMWI8EQvymlM,5,岡智博,2026-01-12T08:59:50.818Z,丁寧なサービスと細やかなフォローを受けられます！結婚したいけど、1人でできるかなど不安があれば、伴走してくれるので、オススメしたい相談所です。,,Ci9DQUlRQUNvZENodHljRjlvT2tac1VUVlJRbXR1WDFCaGJsWmlSMEZPWlVvNVNWRRAB
494,202228,ChIJ-1yXA3B5UTURHV9056Lj29U,1,やまとなでしこ,2026-01-25T14:22:04.041Z,,,Ci9DQUlRQUNvZENodHljRjlvT210elUyWldTV3BQVlZWdU9YVnVVV0ZIZFVWaVYzYxAB
495,200094,ChIJu6g9yoAMImARCN-4apK4Mfc,4,M KK,2026-02-07T08:55:36.267Z,"大変お世話になりました。
担当の方には丁寧に対応してくださり、掛けていただいた声で安心することができました。ありがとうございました。",,Ci9DQUlRQUNvZENodHljRjlvT21SSVoySmlVVGd6Uldkdk5rTk1kVE5oZDFGS1JGRRAB
496,200094,ChIJu6g9yoAMImARCN-4apK4Mfc,4,ちゃんちび,2026-02-07T08:50:44.534Z,アドバイザーさんが親切で親身に相談に乗ってくれます。,,Ci9DQUlRQUNvZENodHljRjlvT201VVNYUTBUMDlFY2pSWVRHWk1hV1pOWTJKWmVsRRAB
497,200094,ChIJu6g9yoAMImARCN-4apK4Mfc,5,鏡餅猫,2026-01-25T06:56:43.825Z,"元々、自分に自信が持てないので上手くいくか不安でしたが、アドバイザーさんに 沢山、励ましてもらい活動することができました。
お見合いはここでもすることができたので、方向音痴な私には助かりました。
なんとか成婚退会することができ、とても感謝しています。
ありがとうございました。",,Ci9DQUlRQUNvZENodHljRjlvT21kVVNrMW5VRkp2TjJ4U1dtNVlMVXRDUjNSbWFGRRAB
498,200094,ChIJu6g9yoAMImARCN-4apK4Mfc,4,めこひー,2026-01-12T02:57:33.650Z,推し活している自分でも成婚できたのでいろんな人を見るのに良いところだと思います。,,Ci9DQUlRQUNvZENodHljRjlvT210RExWQkNZMWRNZFRjMldHUkpaRWswTkhsTWJIYxAB
499,200094,ChIJu6g9yoAMImARCN-4apK4Mfc,3,sou,2026-01-12T02:53:33.210Z,"素敵な人と出会えました。
けど入会金や成婚料は高いと思います。",,Ci9DQUlRQUNvZENodHljRjlvT2pCYWRWVllSVzl3Y3pFMU1IaHNZMmwxUXpkMWJrRRAB
500,200066,ChIJQ35TXQlcGGARaFMekrEfoZg,5,熊悟郎,2026-02-08T02:04:02.961Z,足掛け8年かかり担当も交代するなどありましたが無事成婚退会できました。粘り強く対応頂いたおかげです。ありがとうございました。,,Ci9DQUlRQUNvZENodHljRjlvT205QmFtTmFVakJ0WTNkdldVUmFPRzFvTm5ONGVIYxAB
501,200066,ChIJQ35TXQlcGGARaFMekrEfoZg,5,恵美,2026-02-06T23:32:09.781Z,"最初から最後まで不安な時など寄り添っていただき　親身にしっかり話を聞いてくれて
アドバイスを頂きとても感謝です✨",,Ci9DQUlRQUNvZENodHljRjlvT2xvemVqZFZORzVsUXpaVVRIUTBNMDgyYjJsd1RIYxAB
502,200066,ChIJQ35TXQlcGGARaFMekrEfoZg,5,stomper mr,2026-01-25T00:51:48.884Z,"恋愛経験もまともになく仕事と趣味ばかりしていた30代男性です。仲人さんからの紹介で素敵な縁があり入会から3か月で成婚退会しました。
不器用な人間ですが仲人さんのアドバイスを素直に受け止め、期間を決めて一生懸命に取り組み、紹介やお見合いできた方に楽しんでもらえるように努力する。
この姿勢を最大限サポートしていただいた結果であると思っています。とても感謝しています。
仮に自分に自信がないと思っている方でも一度前向きになってみてください。その姿に答えてくれる結婚相談所だと思います。",,Ci9DQUlRQUNvZENodHljRjlvT2xkb01VZG1SVFZhZVdWVVQwZDJRaTF1WkdwaVNHYxAB
503,200066,ChIJQ35TXQlcGGARaFMekrEfoZg,5,加藤美穂,2026-01-24T03:42:31.271Z,"担当の長島さんにはとても親身になって寄り添っていただいて感謝しています。
おかげで素敵な出会いができました。
この出会いを大切にしたいと思います。
関わってくださった皆さんに感謝です。

ありがとうございました。",,Ci9DQUlRQUNvZENodHljRjlvT2tKVGNWaGZjWGhPYmxoM1YxcGhRMDFxVUVsV1dVRRAB
504,200066,ChIJQ35TXQlcGGARaFMekrEfoZg,5,山田太郎,2026-01-24T01:52:24.675Z,ありがとうございました,,Ci9DQUlRQUNvZENodHljRjlvT2xaWlpsWTNaVnBYYm1aWk5sOVBSbWRwVDFoUVExRRAB
505,200077,ChIJK0I8nCWHiV8RoiNTN3hjkSg,5,ai 愛,2026-01-18T06:28:33.795Z,"ムスベルさんと出会って1年半、ようやく運命の人と出会うことがでしました。
今では素敵な人と婚約する事ができ嬉しく思っております。",,Ci9DQUlRQUNvZENodHljRjlvT2pZM1NGZHlaVkZ1ZFRWaVNIZHlkbUpwUWtkd1ozYxAB
506,200059,ChIJXyJjwbYHVDURxuOp_HCBFfs,4,しんのすけ,2026-01-24T06:39:33.362Z,サポート色々あってよい人と出会えました。根気とやる気は当然必要ですけれど,,Ci9DQUlRQUNvZENodHljRjlvT2tad1JGQnhkbUZUUkdWSldWWTVZekZtTUVnelFVRRAB
507,200059,ChIJXyJjwbYHVDURxuOp_HCBFfs,5,しおのり,2026-01-24T06:21:40.785Z,"自分のペースで婚活を進められる環境が整っていて、利用しやすかったです。
良いご縁につながり、本当に感謝しています。
ありがとうございました。",,Ci9DQUlRQUNvZENodHljRjlvT2pNNFZXOVBZbms0WjJaNVgybE9Nbk5GYVhrM2QyYxAB
508,200059,ChIJXyJjwbYHVDURxuOp_HCBFfs,5,鈴木豊,2026-01-20T02:40:03.260Z,良き人と、知り合って自分には最高な気持ちです。,,Ci9DQUlRQUNvZENodHljRjlvT25oYWRtNXpiMFl0UVc5UlJYaGlXR3BPYW5jNFZsRRAB
509,200065,ChIJH_7z9vdJGmAR3pz5XZ4rjRM,1,a “sav” M,2026-02-07T05:49:59.265Z,ここは本当にやめた方がいい,,Ci9DQUlRQUNvZENodHljRjlvT21KNVJIcG9kR013YlZOMVdGTnVkVlZoY0RsWVRIYxAB
510,200058,ChIJ48z7MYV3A2ARKtL69YoY6ac,5,ゆうき,2026-01-18T02:15:28.750Z,無事に成婚退会することができました。サポートが手厚く、安心して活動することができました。ありがとうございます☺️,,Ci9DQUlRQUNvZENodHljRjlvT21WeVNsTnBZbFozV2xwR1ZFcHJVVEJhUWtwYVZYYxAB
511,200093,ChIJMQPZ9WrBGGAR9DTQiucNXjk,5,kei 08,2026-01-22T08:30:52.736Z,"入会してみて良かったです
担当者さんはじめ大宮店のスタッフの方にはとてもお世話なりました
ありがとうございました",,Ci9DQUlRQUNvZENodHljRjlvT25OeGJGTTBjRFpaVUZBMGRHZGxSSHBhVXpadlRIYxAB
512,200076,ChIJHS2UHl6EHWARHqYmgkGOWdQ,3,ティーカップ,2026-01-18T01:52:00.878Z,入会してわずか３ヶ月で成婚することができました。ありがとうございました。,,Ci9DQUlRQUNvZENodHljRjlvT2xsck5uSmFaVXh2UVZoMk5sODRNRjlvVUZwS2VVRRAB
513,200076,ChIJHS2UHl6EHWARHqYmgkGOWdQ,4,堅焼き煎餅,2026-01-17T05:15:06.442Z,ここでよい相手を見つけることができ、結婚する事ができました！！！,,Ci9DQUlRQUNvZENodHljRjlvT2xoS2RYSkdWRUZDT1VrMVlsTk5XVzlsTW1wdFJHYxAB
514,200076,ChIJHS2UHl6EHWARHqYmgkGOWdQ,5,羽片晋太郎,2026-01-17T03:43:41.473Z,,,Ci9DQUlRQUNvZENodHljRjlvT21SSU0yeENWVXR6WWtweVFsTkRjVkJOUjJ4R1VIYxAB
515,200076,ChIJHS2UHl6EHWARHqYmgkGOWdQ,5,なの,2026-01-17T03:43:04.729Z,,,Ci9DQUlRQUNvZENodHljRjlvT2xwNVpqTjBabmRyU2xOVllsOXlMV00xUW5kTGEyYxAB
516,200076,ChIJHS2UHl6EHWARHqYmgkGOWdQ,5,田村誠一,2026-01-11T05:26:50.530Z,大変良かったです,,Ci9DQUlRQUNvZENodHljRjlvT2tOcFV6aHRiR2xxZW5OdmNHb3lhbnB5UmxGaVkzYxAB
517,200076,ChIJHS2UHl6EHWARHqYmgkGOWdQ,5,北原沙千代,2026-01-11T03:24:36.248Z,いつも親身になって懇切丁寧に対応していただけます。,,Ci9DQUlRQUNvZENodHljRjlvT2tWa05HaDJTRFZmU3pka1RrY3ljRXRLV0ZaNlpVRRAB
518,200081,ChIJRci272iNGGARc_PMamaqeKw,1,a “sav” M,2026-01-20T11:35:12.315Z,,,Ci9DQUlRQUNvZENodHljRjlvT2tkc1ZXSllZbU5uU3psTGRFbFBWelpDVkhad1VuYxAB
519,200081,ChIJRci272iNGGARc_PMamaqeKw,5,osono,2026-01-12T06:49:01.807Z,"親身になって相談に乗っていただき、自分の親のように心配してくださったり、アドバイスくださってとても良かったです！
大変だった時期もありますが、入会してよかったと本当に思います。",,Ci9DQUlRQUNvZENodHljRjlvT2tkWU5ISk5SMlZtV21GQmIxbFVhREozVFdvMmIyYxAB
520,200482,ChIJd28vtu8nVTURJgDC1DmQ8d0,5,sa s,2026-01-15T03:49:19.880Z,"再婚希望で少し不安もありましたが、担当の方がとても温かく寄り添ってくれました。
婚活の流れもわかりやすく、サポート体制がとても良かったです。
今はお相手と週末デートを楽しんでいます。",,Ci9DQUlRQUNvZENodHljRjlvT21Sak1GbGFabUpzV0ZGc2NUVkZUM0pxWVdreFVrRRAB
521,203124,ChIJu2C09BeLGGARIva33c0Jnno,5,茶々,2026-02-04T06:27:16.975Z,"友人の紹介でこちらを知りました。
初回面談での印象が良く、カウンセラーの方が真剣に向き合ってくれたので入会を決めました。
結果、半年で理想の方と出会えたので、入会して本当に良かったです。",,Ci9DQUlRQUNvZENodHljRjlvT2xCYVMyNUNjblF4VXpWVGRHdGFRVmRYVWsxZldHYxAB
522,203124,ChIJu2C09BeLGGARIva33c0Jnno,5,t w,2026-01-13T07:49:40.525Z,"担当者がとても話しやすくて明るい方でした。
初めての面談でも気さくに相談できて、緊張が一気にほぐれました。",,Ci9DQUlRQUNvZENodHljRjlvT21aWGJHbFpkbEZsYkdKdFUzQkhXbTFtVEVsRGNVRRAB
523,200576,ChIJi_x6WWbnAGARvodVGn9WWzc,5,やち,2026-01-24T01:41:11.403Z,"今回、無事に成婚退会する事が出来ました。
初めは慣れずに中々ご縁がなく何度も諦めようかと思いましたが、カウンセラーさんに相談したり、励ましてもらい約7ヶ月の活動で出会えました。
これから活動される方も諦めずに頑張ってほしいと思います。",,Ci9DQUlRQUNvZENodHljRjlvT2tsVWEyNUliRVJXTjNsVE5sbDVUSFZhTW1aeE5rRRAB
524,200576,ChIJi_x6WWbnAGARvodVGn9WWzc,5,a n,2026-01-19T23:07:48.349Z,"何度か婚活パーティーに参加していたときに結婚相談所にお誘いいただき、入会しました。
なかなか上手くいかず、途中で退会しようとしたのですが、担当のカウンセラーさんが優しく支えてくださり今回成婚となりました。
最後まで心強かったので、とてもありがたかったです！
ありがとうございました。",,Ci9DQUlRQUNvZENodHljRjlvT2w5Vk5DMVZkamRIUWsxMFNtMWlOell0WDNVMWNFRRAB
525,200576,ChIJi_x6WWbnAGARvodVGn9WWzc,5,東拓也,2026-01-16T09:40:39.392Z,"カウンセラーさんの熱意に背中を押されて入会を決意しました！
熱心に向き合ってくださって無事、成婚退会しました！
一生大切にしたい人に出会えて感謝しかないです。素敵な相談所と出会えました！",,Ci9DQUlRQUNvZENodHljRjlvT21sVVYzTTNOM2N4U21kT1drbDNVRVUyT1RkWE0xRRAB
